num_divergent	num_max_treedepth	ebfmi	chain	model
0	0	0.8773556396227049	1	1
0	0	0.787821364407402	2	1
0	0	0.7449442633050203	3	1
0	0	0.8319183226505347	4	1
0	0	0.8528114981081171	1	2
0	0	0.8298870488173816	2	2
0	0	0.766899850772308	3	2
0	0	0.8382343787193158	4	2
0	0	0.7771581722948292	1	3
0	0	0.8550200171449025	2	3
0	0	0.8062580752915717	3	3
0	0	0.749499185611977	4	3
