num_divergent	num_max_treedepth	ebfmi	chain	model
0	0	0.8409935597600863	1	1
0	0	0.7172773834331845	2	1
0	0	0.7880586465734105	3	1
0	0	0.7322363128138228	4	1
0	0	0.8138842270573913	1	2
0	0	0.8248296596246485	2	2
0	0	0.7417625204845808	3	2
0	0	0.6605347855466225	4	2
0	0	0.7477590026920685	1	3
0	0	0.774499275684612	2	3
0	0	0.8198570886259009	3	3
0	0	0.6268576829493723	4	3
