blosum_score	stop	nu_mean	nu_sd
-7	TRUE	0	0
-6	FALSE	0.717381732425	0.20269255539947784
-5	FALSE	0.72652886025	0.07852356078132006
-4	FALSE	0.641301183	0.06509894483930065
-3	FALSE	0.39465749825	0.06510237193010888
-2	FALSE	-0.11128286634495	0.06285248161360854
-1	FALSE	-0.2761199175075	0.07526677060166201
0	FALSE	-0.573538342	0.0758821103829129
1	FALSE	-0.666533367	0.08487562628323607
2	FALSE	-0.6070156475	0.11740665301190392
3	FALSE	-0.919727748	0.1451650837979368
5	FALSE	0	0
