blosum_score	stop	nu_mean	nu_sd
-7	TRUE	0	0
-6	FALSE	0.69964872675	0.08397815294076144
-5	FALSE	0.69964872675	0.08397815294076144
-4	FALSE	0.42392775025	0.057993779393810584
-3	FALSE	0.211193299475	0.050050813414558776
-2	FALSE	-0.2652696213	0.054365852226541306
-1	FALSE	-0.20689582018175	0.06498737822423024
0	FALSE	-0.698093884	0.09642947645753093
1	FALSE	-0.71436557475	0.12658297172417798
2	FALSE	-0.8372887195	0.14984087585730818
3	FALSE	-0.8372887195	0.14984087585730818
5	FALSE	0	0
