TP	FN	FP	TN	FDR	POWER	model
0.5131906421105027	0.0044798407167745144	0.023560643769703002	0.45876887340301975	0.04389489953632148	0.9913461538461538	1
0.5131906421105027	0.0044798407167745144	0.0233947237431558	0.45893479342956695	0.04359925788497218	0.9913461538461538	2
0.5130247220839556	0.004645760743321719	0.022565123610419777	0.459764393562303	0.042131350681536554	0.9910256410256411	3
