blosum_score	nu_mean	nu_sd	n
-6	-0.1395179819055	0.0737669870604198	39
-5	-0.1395179819055	0.0737669870604198	501
-4	-0.044113774902825	0.04808273002342273	961
-3	0.04494766584175	0.04276253492814232	1238
-2	0.018272401252475	0.04620678542411178	1032
-1	0.0363623856086336	0.041851311657710735	1099
0	0.01998901849475	0.07705139911394136	417
1	-0.011185358647425	0.0698894338462989	278
2	-0.011185358647425	0.0698894338462989	110
3	-0.011185358647425	0.0698894338462989	65
5	0	0	287
