num_divergent	num_max_treedepth	ebfmi	model
0	0	0.8070011972211539	1
0	0	0.8500137994220358	1
0	0	0.7624736737236194	1
0	0	0.7261632984356122	1
0	0	0.8185533657193863	2
0	0	0.8144627956614796	2
0	0	0.8157200919978095	2
0	0	0.7579021673051944	2
0	0	0.7738525524065166	3
0	0	0.8215786750073659	3
0	0	0.7632332916838709	3
0	0	0.7884019127970511	3
