fdr	TP	FN	FP	TN	FDR	Power	model
0	0	0.5901145268233876	0	0.4098854731766124	NA	0	1
0.001	0.5784035133040558	0.011711013519331783	0.03375527426160337	0.37613019891500904	0.055141370094246724	0.9801546767838902	1
0.002	0.5795229484198743	0.010591578403513303	0.050546800998880564	0.35933867217773185	0.08022413557468908	0.9820516562089595	1
0.003	0.5806423835356928	0.009472143287694825	0.0642383535692758	0.34564711960733663	0.09961276538923755	0.9839486356340288	1
0.004	0.5813312666838888	0.008783260139498837	0.07439938000516662	0.3354860931714458	0.11346027577150358	0.9851160075879177	1
0.005	0.5817618186515112	0.008352708171876345	0.08533539998277792	0.3245500731938345	0.12792048534916742	0.9858456150590982	1
0.006	0.5819340394385603	0.008180487384827349	0.09394643933522777	0.31593903384138466	0.1389985985475857	0.9861374580475704	1
0.007	0.5824507017997073	0.007663825023680358	0.10264358908120211	0.3072418840954103	0.14982403217697335	0.987012987012987	1
0.008	0.5828812537673297	0.007233273056057866	0.10961853095668647	0.30026694221992595	0.1582939567271823	0.9877425944841675	1
0.009000000000000001	0.5829673641608543	0.007147162662533368	0.11616292086454835	0.29372255231206407	0.16615346717576054	0.9878885159784037	1
0.01	0.5832256953414278	0.006888831481959873	0.12184620683716525	0.28803926633944715	0.17281387396189543	0.9883262804611119	1
0.011	0.5833979161284767	0.006716610694910876	0.12658227848101267	0.2833031946955998	0.17828987265009097	0.9886181234495841	1
0.012	0.5834840265220012	0.006630500301386378	0.13071557737018857	0.2791698958064238	0.1830238726790451	0.9887640449438203	1
0.013000000000000001	0.5837423577025747	0.006372169120812882	0.13441832429174203	0.2754671488848704	0.18717026378896884	0.9892018094265286	1
0.014	0.5837423577025747	0.006372169120812882	0.13846551278739344	0.271419960389219	0.1917252891379516	0.9892018094265286	1
0.015	0.5838284680960992	0.006286058727288384	0.14259881167656935	0.26728666150004304	0.19630156472261734	0.9893477309207647	1
0.016	0.5840006888831482	0.006113837940239387	0.14699044174631878	0.26289503143029364	0.20108375544822712	0.989639573909237	1
0.017	0.5840867992766727	0.006027727546714889	0.15086540945492122	0.25902006372169123	0.20527240773286468	0.9897854954034729	1
0.018000000000000002	0.5843451304572462	0.005769396366141394	0.15327650047360716	0.25660897270300526	0.20779827223908473	0.9902232598861813	1
0.019	0.5845173512442952	0.005597175579092397	0.1565486954275381	0.2533367777490743	0.2112479665349756	0.9905151028746534	1
0.02	0.5845173512442952	0.005597175579092397	0.15939033841384656	0.25049513476276586	0.21426090982752635	0.9905151028746534	1
0.021	0.5848617928183932	0.005252734004994403	0.1626625333677775	0.24722293980883492	0.2176016587950697	0.9910987888515979	1
0.022	0.5851201239989666	0.004994402824420908	0.16559028674761045	0.24429518642900197	0.22057811424638682	0.9915365533343062	1
0.023	0.5852062343924912	0.0049082924308964096	0.1682597089468699	0.24162576422974252	0.22331428571428572	0.9916824748285422	1
0.024	0.5852923447860157	0.004822182037371911	0.17092913114612934	0.23895634203048308	0.22603051696652243	0.9918283963227783	1
0.025	0.5854645655730647	0.004649961250322914	0.1731680013777663	0.2367174717988461	0.2282633371169126	0.9921202393112506	1
0.026000000000000002	0.5855506759665892	0.004563850856798416	0.17600964436407474	0.23387582881253768	0.23111714156490276	0.9922661608054866	1
0.027	0.5855506759665892	0.004563850856798416	0.1785929561698097	0.23129251700680273	0.23371647509578544	0.9922661608054866	1
0.028	0.5855506759665892	0.004563850856798416	0.18100404718849566	0.22888142598811675	0.23612671309818017	0.9922661608054866	1
0.029	0.5856367863601136	0.0044777404632739175	0.18332902781365712	0.2265564453629553	0.2384098544232923	0.9924120822997228	1
0.03	0.5856367863601136	0.0044777404632739175	0.18556789804529406	0.22431757513131834	0.24062081286288522	0.9924120822997228	1
0.031	0.5856367863601136	0.0044777404632739175	0.18797898906398003	0.2219064841126324	0.24298753339269816	0.9924120822997228	1
0.032	0.5856367863601136	0.0044777404632739175	0.19030396968914148	0.21958150348747094	0.24525579846853848	0.9924120822997228	1
0.033	0.5856367863601136	0.0044777404632739175	0.19271506070782743	0.217170412468785	0.24759376037172257	0.9924120822997228	1
0.034	0.5857228967536382	0.004391630069749419	0.19478171015241538	0.215103763024197	0.249558693733451	0.9925580037939589	1
0.035	0.5857228967536382	0.004391630069749419	0.19693446999052786	0.21295100318608456	0.25162284079656727	0.9925580037939589	1
0.036000000000000004	0.5858090071471627	0.0043055196762249205	0.19908722982864033	0.2107982433479721	0.2536478332419089	0.992703925288195	1
0.037	0.5858090071471627	0.0043055196762249205	0.2003788857315078	0.20950658744510461	0.25487404162102956	0.992703925288195	1
0.038	0.5858090071471627	0.0043055196762249205	0.20210109360199777	0.20778437957461465	0.2565027322404372	0.992703925288195	1
0.039	0.5859812279342117	0.0041332988891759235	0.20408163265306123	0.2058038405235512	0.25831062670299726	0.9929957682766671	1
0.04	0.5859812279342117	0.0041332988891759235	0.2059760613106002	0.20390941186601222	0.2600848102642166	0.9929957682766671	1
0.041	0.5859812279342117	0.0041332988891759235	0.20821493154223714	0.20167054163437526	0.2621706603057573	0.9929957682766671	1
0.042	0.5859812279342117	0.0041332988891759235	0.21028158098682512	0.1996038921897873	0.26408564939980533	0.9929957682766671	1
0.043000000000000003	0.5859812279342117	0.0041332988891759235	0.2121760096443641	0.19770946353224833	0.26583234437371883	0.9929957682766671	1
0.044	0.5860673383277362	0.0040471884956514255	0.21363988633428055	0.19624558684233187	0.26714762571336276	0.9931416897709032	1
0.045	0.5860673383277362	0.0040471884956514255	0.21553431499181952	0.1943511581847929	0.2688795789021377	0.9931416897709032	1
0.046	0.5860673383277362	0.0040471884956514255	0.21699819168173598	0.19288728149487644	0.27021230967188503	0.9931416897709032	1
0.047	0.5860673383277362	0.0040471884956514255	0.21811762679755448	0.19176784637905794	0.2712281828889603	0.9931416897709032	1
0.048	0.5860673383277362	0.0040471884956514255	0.21949539309394644	0.19039008008266597	0.2724746125066809	0.9931416897709032	1
0.049	0.5860673383277362	0.0040471884956514255	0.2212176009644364	0.188667872212176	0.27402666666666664	0.9931416897709032	1
0.05	0.5861534487212606	0.0039610781021269265	0.22250925686730388	0.18737621630930854	0.27515706527526357	0.9932876112651393	1
0.051000000000000004	0.5862395591147852	0.0038749677086024285	0.22405924395074486	0.18582622922586756	0.2765143464399575	0.9934335327593755	1
0.052000000000000005	0.5862395591147852	0.0038749677086024285	0.22569534142771033	0.1841901317489021	0.2779722133842401	0.9934335327593755	1
0.053	0.5862395591147852	0.0038749677086024285	0.2264703349694308	0.1834151382071816	0.2786607332061877	0.9934335327593755	1
0.054	0.5862395591147852	0.0038749677086024285	0.2277619908722983	0.18212348230431413	0.2798053527980535	0.9934335327593755	1
0.055	0.5862395591147852	0.0038749677086024285	0.22939808834926376	0.18048738482734866	0.28125	0.9934335327593755	1
0.056	0.5862395591147852	0.0038749677086024285	0.23086196503918022	0.17902350813743217	0.28253767520286643	0.9934335327593755	1
0.057	0.5862395591147852	0.0038749677086024285	0.2324980625161457	0.1773874106604667	0.28397139251156917	0.9934335327593755	1
0.058	0.5862395591147852	0.0038749677086024285	0.23370360802548867	0.17618186515112375	0.28502415458937197	0.9934335327593755	1
0.059000000000000004	0.5862395591147852	0.0038749677086024285	0.23533970550245414	0.17454576767415828	0.28644796142961954	0.9934335327593755	1
0.06	0.5863256695083097	0.00378885731507793	0.23697580297941961	0.1729096701971928	0.28783600041836627	0.9935794542536115	1
0.061	0.5863256695083097	0.00378885731507793	0.2378369069146646	0.1720485662619478	0.288580085675478	0.9935794542536115	1
0.062	0.5863256695083097	0.00378885731507793	0.23869801084990958	0.17118746232670284	0.2893226176808266	0.9935794542536115	1
0.063	0.5864117799018341	0.0037027469215534315	0.24024799793335055	0.16963747524326186	0.29062499999999997	0.9937253757478476	1
0.064	0.5864117799018341	0.0037027469215534315	0.24145354344269354	0.16843192973391888	0.2916579987518203	0.9937253757478476	1
0.065	0.5864978902953587	0.003616636528028933	0.24214242659088953	0.1677430465857229	0.2922165644809311	0.9938712972420838	1
0.066	0.5864978902953587	0.003616636528028933	0.243434082493757	0.16645139068285542	0.293318115791658	0.9938712972420838	1
0.067	0.5864978902953587	0.003616636528028933	0.2443812968225265	0.16550417635408593	0.2941237433930977	0.9938712972420838	1
0.068	0.5865840006888832	0.0035305261345044345	0.24532851115129597	0.16455696202531644	0.2948970085912432	0.9940172187363199	1
0.069	0.5865840006888832	0.0035305261345044345	0.24662016705416342	0.16326530612244897	0.2959900785448532	0.9940172187363199	1
0.07	0.5866701110824076	0.0034444157409799364	0.24799793335055542	0.161887539826057	0.29712163416898796	0.9941631402305559	1
0.07100000000000001	0.5866701110824076	0.0034444157409799364	0.2484284853181779	0.16145698785843451	0.29748401732315943	0.9941631402305559	1
0.07200000000000001	0.5866701110824076	0.0034444157409799364	0.2491173684663739	0.16076810471023853	0.2980630537811663	0.9941631402305559	1
0.073	0.5866701110824076	0.0034444157409799364	0.24997847240161888	0.15990700077499354	0.29878550843968715	0.9941631402305559	1
0.074	0.5866701110824076	0.0034444157409799364	0.25144234909153534	0.15844312408507708	0.3000102743244632	0.9941631402305559	1
0.075	0.5866701110824076	0.0034444157409799364	0.2525617842073538	0.15732368896925858	0.30094397701621173	0.9941631402305559	1
0.076	0.5867562214759321	0.003358305347455438	0.2535089985361233	0.1563764746404891	0.30170116827218696	0.9943090617247922	1
0.077	0.5867562214759321	0.003358305347455438	0.2552312064066133	0.15465426676999913	0.3031294743301289	0.9943090617247922	1
0.078	0.5868423318694567	0.0032721949539309394	0.25635064152243175	0.15353483165418066	0.30402369281045755	0.9944549832190281	1
0.079	0.5869284422629811	0.003186084560406441	0.25712563506415226	0.15275983811246016	0.3046317078147317	0.9946009047132642	1
0.08	0.5869284422629811	0.003186084560406441	0.25781451821234824	0.15207095496426418	0.3051987767584098	0.9946009047132642	1
0.081	0.5869284422629811	0.003186084560406441	0.2585895117540687	0.1512959614225437	0.30583562480904364	0.9946009047132642	1
0.082	0.5871006630500302	0.0030138637733574444	0.2596228364763627	0.15026263670024972	0.3066205634089291	0.9948927477017365	1
0.083	0.5871006630500302	0.0030138637733574444	0.2603117196245587	0.14957375355205374	0.3071842292449954	0.9948927477017365	1
0.084	0.5871006630500302	0.0030138637733574444	0.2613450443468527	0.14854042882975976	0.30802801177306405	0.9948927477017365	1
0.085	0.5871006630500302	0.0030138637733574444	0.26220614828209765	0.14767932489451477	0.30872959545777146	0.9948927477017365	1
0.08600000000000001	0.5871867734435546	0.002927753379832946	0.26298114182381815	0.1469043313527943	0.30932847158918264	0.9950386691959725	1
0.08700000000000001	0.5871867734435546	0.002927753379832946	0.2644450185137346	0.1454404546628778	0.31051567239635997	0.9950386691959725	1
0.088	0.5872728838370791	0.0028416429863084474	0.2654783432360286	0.14440712994058383	0.31131980208017773	0.9951845906902087	1
0.089	0.5872728838370791	0.0028416429863084474	0.2666838887453716	0.14320158443124084	0.31229202379751947	0.9951845906902087	1
0.09	0.5874451046241281	0.002669422199259451	0.26711444071299406	0.14277103246361836	0.31257557436517536	0.9954764336786809	1
0.091	0.5874451046241281	0.002669422199259451	0.26780332386119005	0.14208214931542237	0.31312927909786553	0.9954764336786809	1
0.092	0.5874451046241281	0.002669422199259451	0.26900886937053303	0.1408766038060794	0.3140961190428313	0.9954764336786809	1
0.093	0.5874451046241281	0.002669422199259451	0.2703005252734005	0.1395849479032119	0.3151290031121373	0.9954764336786809	1
0.094	0.5876173254111772	0.002497201412210454	0.27073107724102297	0.13915439593558943	0.31540930979133225	0.9957682766671531	1
0.095	0.5876173254111772	0.002497201412210454	0.271419960389219	0.13846551278739344	0.31595829991980756	0.9957682766671531	1
0.096	0.5876173254111772	0.002497201412210454	0.2718505123568415	0.13803496081977096	0.31630097184650835	0.9957682766671531	1
0.097	0.5876173254111772	0.002497201412210454	0.272281064324464	0.13760440885214845	0.3166433006208692	0.9957682766671531	1
0.098	0.5876173254111772	0.002497201412210454	0.27314216825970894	0.13674330491690348	0.3173269307723089	0.9957682766671531	1
0.099	0.5876173254111772	0.002497201412210454	0.27443382416257645	0.135451649014036	0.3183498152032764	0.9957682766671531	1
0.1	0.5876173254111772	0.002497201412210454	0.2752949280978214	0.134590545078791	0.3190300369224628	0.9957682766671531	1
0.11	0.5877895461982261	0.002324980625161457	0.2820976491862568	0.12778782399035563	0.3242922193625025	0.9960601196556251	1
0.12	0.5879617669852751	0.0021527598381124603	0.28803926633944715	0.12184620683716525	0.3288115600117959	0.9963519626440974	1
0.13	0.5880478773787996	0.0020666494445879618	0.295961422543701	0.11392405063291139	0.33479446717319306	0.9964978841383335	1
