num_divergent	num_max_treedepth	ebfmi	model
0	0	0.8329429544180835	1
0	0	0.8188317345758812	1
0	0	0.8225912002428168	1
0	0	0.8027530225474236	1
0	0	0.8039734447334913	2
0	0	0.8590978765987185	2
0	0	0.8088463974047377	2
0	0	0.8171855910543991	2
0	0	0.8111776496884847	3
0	0	0.9177158922162629	3
0	0	0.8092849829293055	3
0	0	0.8163341489173336	3
