rank	TP	FN	FP	TN	FDR	Power	Sensitivity	model
0.01	1	0	0	0	0	1	0.015943312666076175	1
0.02	1	0	0	0	0	1	0.03188662533215235	1
0.03	1	0	0	0	0	1	0.047829937998228524	1
0.04	1	0	0	0	0	1	0.0637732506643047	1
0.05	1	0	0	0	0	1	0.07981497884066528	1
0.06	1	0	0	0	0	1	0.09575829150674146	1
0.07	1	0	0	0	0	1	0.11170160417281763	1
0.08	1	0	0	0	0	1	0.1276449168388938	1
0.09	1	0	0	0	0	1	0.1436866450152544	1
0.1	1	0	0	0	0	1	0.15962995768133056	1
0.11	1	0	0	0	0	1	0.17557327034740675	1
0.12	1	0	0	0	0	1	0.19151658301348293	1
0.13	1	0	0	0	0	1	0.20755831118984353	1
0.14	1	0	0	0	0	1	0.2235016238559197	1
0.15	1	0	0	0	0	1	0.23944493652199586	1
0.16	1	0	0	0	0	1	0.255388249188072	1
0.17	1	0	0	0	0	1	0.27142997736443264	1
0.18	1	0	0	0	0	1	0.2873732900305088	1
0.19	1	0	0	0	0	1	0.303316602696585	1
0.2	1	0	0	0	0	1	0.31925991536266113	1
0.21	1	0	0	0	0	1	0.33530164353902175	1
0.22	1	0	0	0	0	1	0.35124495620509794	1
0.23	1	0	0	0	0	1	0.3671882688711741	1
0.24	1	0	0	0	0	1	0.38313158153725024	1
0.25	1	0	0	0	0	1	0.39917330971361087	1
0.26	1	0	0	0	0	1	0.41511662237968705	1
0.27	1	0	0	0	0	1	0.43105993504576323	1
0.28	1	0	0	0	0	1	0.4470032477118394	1
0.29	1	0	0	0	0	1	0.46294656037791554	1
0.3	1	0	0	0	0	1	0.47898828855427616	1
0.31	1	0	0	0	0	1	0.49493160122035235	1
0.32	1	0	0	0	0	1	0.5108749138864285	1
0.33	0.9998131888660564	0	1.8681113394358303e-4	0	1.8681113394358303e-4	1	0.5267198110422202	1
0.34	0.9998187092095722	0	1.8129079042784627e-4	0	1.8129079042784627e-4	1	0.5427615392185808	1
0.35	0.9998238816484678	0	1.7611835153222966e-4	0	1.7611835153222966e-4	1	0.558704851884657	1
0.36	0.9998287671232877	0	1.7123287671232877e-4	0	1.7123287671232877e-4	1	0.5746481645507332	1
0.37	0.9996667777407531	0	3.332222592469177e-4	0	3.332222592469177e-4	1	0.5904930617065249	1
0.38	0.9996755879967559	0	3.2441200324412003e-4	0	3.2441200324412003e-4	1	0.6065347898828856	1
0.39	0.9992097360518413	0	7.90263948158685e-4	0	7.90263948158685e-4	1	0.6221828560181084	1
0.4	0.9992294652488827	0	7.705347511172754e-4	0	7.705347511172754e-4	1	0.6381261686841846	1
0.41	0.9990978800180425	0	9.021199819576004e-4	0	9.021199819576004e-4	1	0.6539710658399763	1
0.42	0.9991194599354271	0	8.805400645729381e-4	0	8.805400645729381e-4	1	0.670012794016337	1
0.43	0.9989965596330275	0	0.0010034403669724771	0	0.0010034403669724771	1	0.6858576911721287	1
0.44	0.9988792378817596	0	0.0011207621182404036	0	0.0011207621182404036	1	0.7017025883279204	1
0.45	0.9986301369863013	0	0.0013698630136986301	0	0.0013698630136986301	1	0.7174490699734278	1
0.46	0.9986600562776363	0	0.0013399437223636608	0	0.0013399437223636608	1	0.7334907981497885	1
0.47	0.9985573770491804	0	0.001442622950819672	0	0.001442622950819672	1	0.7493356953055802	1
0.48	0.998330550918197	0	0.001669449081803005	0	0.001669449081803005	1	0.7650821769510875	1
0.49	0.9977355642219147	0	0.0022644357780852937	0	0.0022644357780852937	1	0.7805334120657416	1
0.5	0.9969181459566075	0	0.003081854043392505	0	0.003081854043392505	1	0.7958862316701112	1
0.51	0.996495044718395	0	0.0035049552816050276	0	0.0035049552816050276	1	0.8114358822950497	1
0.52	0.9963252726410621	0	0.003674727358937885	0	0.003674727358937885	1	0.827182363940557	1
0.53	0.9955803675273319	0	0.004419632472668062	0	0.004419632472668062	1	0.8424367680346423	1
0.54	0.9945205479452055	0	0.005479452054794521	0	0.005479452054794521	1	0.8573959255978743	1
0.55	0.9924913145802982	0	0.007508685419701894	0	0.007508685419701894	1	0.8715677590788308	1
0.56	0.9904237754540451	0	0.009576224545954871	0	0.009576224545954871	1	0.8855427615392186	1
0.57	0.9879961068454634	0	0.012003893154536607	0	0.012003893154536607	1	0.8991241019584687	1
0.58	0.985652035285365	0	0.014347964714634924	0	0.014347964714634924	1	0.9127054423777188	1
0.59	0.9823443376514835	0	0.017655662348516506	0	0.017655662348516506	1	0.925401043204409	1
0.6	0.9782206698171358	0	0.02177933018286419	0	0.02177933018286419	1	0.937112488928255	1
0.61	0.973322554567502	0	0.02667744543249798	0	0.02667744543249798	1	0.9479381950595414	1
0.62	0.9672897196261683	0	0.03271028037383177	0	0.03271028037383177	1	0.9574844995571302	1
0.63	0.9587124547500244	0	0.04128754524997554	0	0.04128754524997554	1	0.9643735852770396	1
0.64	0.9494365790234036	0	0.05056342097659636	0	0.05056342097659636	1	0.9701801003838205	1
0.65	0.9399715504978663	0	0.060028449502133714	0	0.060028449502133714	1	0.9754945379391792	1
0.66	0.929578780237228	0	0.07042121976277202	0	0.07042121976277202	1	0.9795295738608405	1
0.67	0.9183992640294388	0	0.08160073597056118	0	0.08160073597056118	1	0.982482039169373	1
0.68	0.9074510514865844	0	0.09254894851341552	0	0.09254894851341552	1	0.9852376734573369	1
0.69	0.89610505628015	0	0.10389494371984992	0	0.10389494371984992	1	0.9872059836630253	1
